date,temp_max,temp_min,temp_mean,apparent_temp_max,apparent_temp_min,precipitation,rain,snowfall,wind_max,wind_mean,weather_code,is_forecast,ideal_temp,temp_score,rain_score,wind_score,sunshine_percentage,snow_bonus,nice_day_score,nice_day_label,heavy_rain,sunny_day,outdoor_score,comfort_score_v2,rain_score_v2,wind_score_v2,hazard_factor,nice_day_score_v2,nice_day_label_v2,outdoor_score_v2
02-08-25,25.7,12.7,19.3,27.6,12.6,0.2,0.2,0.0,6.3,2.9,51,False,25,71.5,99.2,100.0,94.81170979290343,0,84.7,Nice,False,True,87.8,95.4,90.0,100.0,1.0,94.1,Excellent,85.6
03-08-25,27.5,12.3,19.9,28.0,11.9,0.0,0.0,0.0,8.3,3.6,2,False,25,74.5,100.0,100.0,94.33059462554793,0,85.8,Nice,False,True,88.8,92.3,100.0,100.0,1.0,95.8,Excellent,93.1
04-08-25,27.7,12.8,20.0,29.1,12.8,0.3,0.3,0.0,8.8,4.0,51,False,25,75.0,98.8,100.0,92.0778062762742,0,85.0,Nice,False,True,87.9,83.8,90.0,100.0,1.0,89.0,Nice,78.4
05-08-25,26.9,14.5,20.9,29.7,15.2,0.5,0.5,0.0,6.4,3.5,51,False,25,79.5,98.0,100.0,91.75552336351575,0,86.6,Nice,False,True,89.2,79.2,90.0,100.0,1.0,87.0,Nice,75.8
06-08-25,25.2,15.4,20.1,27.4,15.9,4.8,4.8,0.0,8.8,4.6,63,False,25,75.5,80.8,100.0,92.16376753915938,0,82.6,Nice,False,True,85.4,96.9,75.0,100.0,1.0,89.7,Nice,71.3
07-08-25,24.7,16.5,19.8,25.9,17.5,0.7,0.7,0.0,8.2,4.7,51,False,25,74.0,97.2,100.0,54.447716903815625,0,71.2,Pleasant,False,False,72.3,100.0,90.0,100.0,1.0,87.9,Nice,73.6
08-08-25,26.6,12.8,19.8,27.6,13.3,0.0,0.0,0.0,8.2,3.8,2,False,25,74.0,100.0,100.0,92.32581311116583,0,84.9,Nice,False,True,87.8,95.4,100.0,100.0,1.0,96.6,Excellent,94.2
09-08-25,28.7,14.4,21.7,29.6,14.3,0.0,0.0,0.0,5.8,3.6,0,False,25,83.5,100.0,100.0,94.77969359741869,0,89.6,Nice,False,True,92.1,80.0,100.0,100.0,1.0,91.0,Excellent,85.9
10-08-25,30.8,14.7,23.1,31.5,14.8,0.0,0.0,0.0,9.6,4.7,0,False,25,90.5,100.0,100.0,93.4392832056259,0,91.9,Excellent,False,True,94.1,65.4,100.0,100.0,1.0,84.8,Nice,76.6
11-08-25,28.7,18.0,22.8,29.7,18.2,0.2,0.2,0.0,15.7,5.9,51,False,25,89.0,99.2,88.6,93.79462883904566,0,90.4,Excellent,False,True,92.4,79.2,90.0,100.0,1.0,87.5,Nice,76.6
12-08-25,27.6,15.0,21.3,28.0,14.8,0.0,0.0,0.0,7.8,5.5,1,False,25,81.5,100.0,100.0,92.12304036830105,0,87.8,Nice,False,True,90.4,92.3,100.0,100.0,1.0,95.3,Excellent,92.2
13-08-25,28.4,13.7,21.7,28.0,14.0,0.0,0.0,0.0,9.5,6.2,0,False,25,83.5,100.0,100.0,93.83951843263245,0,89.2,Nice,False,True,91.8,92.3,100.0,100.0,1.0,95.7,Excellent,92.9
14-08-25,30.3,13.4,22.2,30.0,13.7,0.0,0.0,0.0,14.2,6.4,0,False,25,86.0,100.0,91.6,93.52731827678127,0,89.5,Nice,False,True,91.7,76.9,100.0,100.0,1.0,89.5,Nice,83.6
15-08-25,30.1,14.8,22.3,28.6,14.5,0.0,0.0,0.0,16.2,6.2,2,False,25,86.5,100.0,87.6,93.8962903950728,0,89.5,Nice,False,True,91.6,87.7,100.0,100.0,1.0,93.9,Excellent,90.2
16-08-25,28.7,14.8,22.1,29.6,14.9,0.0,0.0,0.0,7.8,4.3,1,False,25,85.5,100.0,100.0,93.59158145576743,0,90.0,Excellent,False,True,92.4,80.0,100.0,100.0,1.0,90.7,Excellent,85.4
17-08-25,29.1,14.4,21.8,28.2,14.9,1.2,1.2,0.0,12.6,5.1,53,False,25,84.0,95.2,94.8,93.97234770195595,0,88.4,Nice,False,True,90.7,90.8,90.0,100.0,1.0,92.1,Excellent,82.8
18-08-25,21.7,14.8,17.8,22.2,15.4,20.7,20.7,0.0,8.7,3.5,65,False,25,64.0,17.200000000000003,100.0,44.319804594445685,0,51.7,Average,True,False,52.7,100.0,20.0,100.0,1.0,64.9,Pleasant,15.5
19-08-25,22.4,12.6,17.3,22.2,13.0,0.7,0.7,0.0,6.1,3.2,51,False,25,61.5,97.2,100.0,79.67354322080398,0,75.1,Nice,False,True,78.0,100.0,90.0,100.0,1.0,92.9,Excellent,82.7
20-08-25,23.8,12.2,17.9,23.6,11.9,0.0,0.0,0.0,11.0,5.4,1,False,25,64.5,100.0,98.0,93.78651926753254,0,81.5,Nice,False,True,84.9,100.0,100.0,100.0,1.0,98.8,Excellent,97.5
21-08-25,28.1,13.4,20.5,28.5,13.3,0.0,0.0,0.0,9.2,5.0,3,False,25,77.5,100.0,100.0,94.18986958619732,0,87.0,Nice,False,True,89.8,88.5,100.0,100.0,1.0,94.2,Excellent,90.8
22-08-25,25.1,15.8,19.5,27.4,16.2,3.0,3.0,0.0,13.6,5.6,61,False,25,72.5,88.0,92.8,69.83784748550188,0,74.1,Pleasant,False,False,75.8,96.9,75.0,100.0,1.0,85.2,Nice,64.6
23-08-25,17.3,13.4,15.1,17.1,11.6,1.0,1.0,0.0,17.5,11.1,51,False,25,50.5,96.0,85.0,17.833950623149672,0,47.6,Average,False,False,47.7,88.4,90.0,100.0,1.0,75.9,Nice,54.2
24-08-25,18.2,10.2,14.2,14.8,8.6,0.2,0.2,0.0,26.0,11.9,51,False,25,46.0,99.2,68.0,94.96797570280869,0,72.0,Pleasant,False,True,75.8,79.2,90.0,100.0,1.0,87.7,Nice,77.0
25-08-25,19.1,6.2,12.4,17.0,4.3,0.0,0.0,0.0,11.8,5.6,3,False,25,37.0,100.0,96.4,94.26262046097742,0,70.5,Pleasant,False,True,75.3,88.0,100.0,100.0,1.0,94.1,Excellent,90.5
26-08-25,22.3,8.4,15.0,20.0,6.4,0.0,0.0,0.0,11.2,5.0,3,False,25,50.0,100.0,97.6,95.67574264206519,0,76.3,Nice,False,True,80.5,100.0,100.0,100.0,1.0,99.1,Excellent,98.3
27-08-25,24.5,8.1,16.0,23.5,6.8,0.0,0.0,0.0,6.6,3.6,3,False,25,55.0,100.0,100.0,95.96320609931998,0,78.6,Nice,False,True,82.6,100.0,100.0,100.0,1.0,99.2,Excellent,98.4
28-08-25,27.3,7.7,17.6,26.6,6.2,0.0,0.0,0.0,11.1,5.5,0,False,25,63.00000000000001,100.0,97.8,96.10144948432799,0,81.7,Nice,False,True,85.3,100.0,100.0,100.0,1.0,99.2,Excellent,98.4
29-08-25,28.8,9.7,19.2,27.1,8.4,0.0,0.0,0.0,12.1,5.0,0,False,25,71.0,100.0,95.8,96.24057181055355,0,84.7,Nice,False,True,87.9,99.2,100.0,100.0,1.0,98.9,Excellent,98.0
30-08-25,30.0,11.4,20.8,29.9,10.6,0.0,0.0,0.0,9.0,5.0,0,False,25,79.0,100.0,100.0,96.38059510975712,0,88.3,Nice,False,True,91.2,77.7,100.0,100.0,1.0,90.4,Excellent,85.2
31-08-25,22.1,13.8,17.5,21.4,13.0,6.7,6.7,0.0,10.5,5.7,61,False,25,62.5,73.2,99.0,34.11756396307499,0,55.8,Average,False,False,56.4,100.0,55.0,100.0,1.0,73.3,Pleasant,40.5
01-09-25,21.3,14.3,17.5,21.0,14.7,1.6,1.6,0.0,15.6,9.7,53,False,21,82.5,93.6,88.8,58.9307092964595,0,74.8,Pleasant,False,False,75.4,100.0,90.0,100.0,1.0,88.8,Nice,75.2
02-09-25,26.8,16.0,20.3,27.5,16.3,0.0,0.0,0.0,6.9,4.8,3,False,21,96.5,100.0,100.0,82.93856167212329,0,90.6,Excellent,False,True,92.0,96.2,100.0,100.0,1.0,95.0,Excellent,90.9
03-09-25,29.4,13.7,21.3,29.6,13.7,0.0,0.0,0.0,9.7,4.8,1,False,21,98.5,100.0,100.0,96.49738613422298,0,96.2,Excellent,False,True,98.1,80.0,100.0,100.0,1.0,91.3,Excellent,86.6
04-09-25,28.5,14.4,21.0,28.0,14.4,0.0,0.0,0.0,14.4,5.7,3,False,21,100.0,100.0,91.2,96.27887785287159,0,96.0,Excellent,False,True,97.6,92.3,100.0,100.0,1.0,96.2,Excellent,93.9
05-09-25,27.7,12.1,19.2,25.6,11.6,0.0,0.0,0.0,13.8,6.3,3,False,21,91.0,100.0,92.4,96.06393333483449,0,92.4,Excellent,False,True,94.5,100.0,100.0,100.0,1.0,99.2,Excellent,98.4
06-09-25,27.1,10.9,18.9,26.0,9.8,0.0,0.0,0.0,5.7,2.2,3,False,21,89.5,100.0,100.0,93.73814612357315,0,91.6,Excellent,False,True,93.8,100.0,100.0,100.0,1.0,98.7,Excellent,97.5
07-09-25,26.0,12.8,19.5,25.4,11.8,0.0,0.0,0.0,11.0,3.8,3,False,21,92.5,100.0,98.0,94.93833079344837,0,93.1,Excellent,False,True,95.2,100.0,100.0,100.0,1.0,99.0,Excellent,98.0
08-09-25,25.1,12.5,18.7,24.1,11.8,0.0,0.0,0.0,7.9,3.4,3,False,21,88.5,100.0,100.0,95.44081044805672,0,91.8,Excellent,False,True,94.2,100.0,100.0,100.0,1.0,99.1,Excellent,98.2
09-09-25,25.2,10.5,16.4,25.6,9.9,16.4,16.4,0.0,15.2,4.4,65,False,21,77.0,34.400000000000006,89.6,64.81310146229,0,65.8,Pleasant,True,False,67.0,100.0,20.0,100.0,1.0,69.0,Pleasant,17.2
10-09-25,25.7,12.3,18.2,25.0,11.9,0.0,0.0,0.0,13.5,6.7,3,False,21,86.0,100.0,93.0,72.3460450348673,0,82.2,Nice,False,True,83.3,100.0,100.0,100.0,1.0,94.5,Excellent,88.9
11-09-25,26.0,15.6,18.6,25.4,15.1,5.0,5.0,0.0,9.7,5.8,61,False,21,88.0,80.0,100.0,21.19860362353555,0,62.6,Pleasant,False,False,61.3,100.0,75.0,100.0,1.0,76.7,Nice,51.4
12-09-25,20.6,14.9,17.0,21.9,15.9,9.4,9.4,0.0,5.8,2.7,61,False,21,80.0,62.4,100.0,40.66376519736162,0,63.6,Pleasant,False,False,63.6,100.0,40.0,100.0,1.0,70.1,Pleasant,30.5
13-09-25,22.8,13.7,17.5,22.0,14.3,0.4,0.4,0.0,13.8,6.7,51,False,21,82.5,98.4,92.4,75.45898908820672,0,81.6,Nice,False,True,83.1,100.0,90.0,100.0,1.0,92.1,Excellent,81.2
14-09-25,21.9,12.7,16.7,20.3,12.5,0.0,0.0,0.0,15.7,7.3,3,False,21,78.5,100.0,88.6,95.21469039246305,0,86.8,Nice,False,True,89.4,100.0,100.0,100.0,1.0,99.0,Excellent,98.1
15-09-25,21.1,10.8,15.7,18.8,10.0,0.0,0.0,0.0,17.7,8.5,3,False,21,73.5,100.0,84.6,93.17821286685047,0,83.8,Nice,False,True,86.5,95.2,100.0,100.0,1.0,96.7,Excellent,94.4
16-09-25,22.6,10.2,15.7,23.0,8.8,0.0,0.0,0.0,5.4,3.4,2,False,21,73.5,100.0,100.0,95.77938907881692,0,85.9,Nice,False,True,89.0,100.0,100.0,100.0,1.0,99.2,Excellent,98.3
17-09-25,15.5,10.3,12.8,12.8,8.5,16.3,16.3,0.0,18.3,11.2,63,False,21,59.0,34.8,83.4,44.0716123882047,0,50.9,Average,True,False,51.8,71.2,20.0,100.0,1.0,53.3,Average,12.1
18-09-25,15.9,8.9,12.0,11.9,6.1,0.0,0.0,0.0,20.6,14.0,3,False,21,55.0,100.0,78.8,96.2712872889767,0,77.0,Nice,False,True,80.6,67.6,100.0,100.0,1.0,86.3,Nice,79.1
19-09-25,18.6,6.9,12.9,16.1,4.8,0.0,0.0,0.0,15.0,8.7,3,False,21,59.5,100.0,90.0,80.68130697315634,0,74.2,Pleasant,False,True,77.1,84.4,100.0,100.0,1.0,89.9,Nice,82.9
20-09-25,22.7,11.5,16.0,22.2,11.1,0.3,0.3,0.0,6.2,4.1,51,False,21,75.0,98.8,100.0,96.76850896667814,0,86.7,Nice,False,True,89.8,100.0,90.0,100.0,1.0,96.4,Excellent,88.8
21-09-25,26.4,9.0,16.4,26.3,8.6,0.0,0.0,0.0,11.9,5.3,3,False,21,77.0,100.0,96.2,97.01850551459066,0,87.5,Nice,False,True,90.4,100.0,100.0,100.0,1.0,99.4,Excellent,98.8
22-09-25,25.3,9.4,16.3,23.0,8.0,0.0,0.0,0.0,11.2,5.7,0,False,21,76.5,100.0,97.6,97.2691128910672,0,87.5,Nice,False,True,90.4,100.0,100.0,100.0,1.0,99.5,Excellent,98.9
23-09-25,23.6,7.3,14.9,22.4,6.0,0.0,0.0,0.0,4.4,2.1,0,False,21,69.5,100.0,100.0,97.52008373213688,0,84.9,Nice,False,True,88.3,100.0,100.0,100.0,1.0,99.5,Excellent,99.0
24-09-25,23.4,10.1,16.0,21.7,9.2,0.0,0.0,0.0,14.8,7.5,3,False,21,75.0,100.0,90.4,97.62722494394357,0,86.4,Nice,False,True,89.3,100.0,100.0,100.0,1.0,99.5,Excellent,99.1
25-09-25,16.5,9.8,12.2,13.0,6.5,0.0,0.0,0.0,17.5,13.3,3,False,21,56.0,100.0,85.0,63.803568705200554,0,66.5,Pleasant,False,False,68.6,72.0,100.0,100.0,1.0,81.6,Nice,68.7
26-09-25,11.2,8.1,10.0,7.9,5.3,1.6,1.6,0.0,14.3,10.4,53,False,21,45.0,93.6,91.4,0.0,0,39.4,Poor,False,False,38.9,51.6,90.0,100.0,1.0,57.6,Average,27.9
27-09-25,14.8,5.7,10.9,11.3,3.5,0.2,0.2,0.0,10.1,7.6,51,False,21,49.5,99.2,99.8,47.82751001609943,0,59.4,Average,False,False,61.3,65.2,90.0,100.0,1.0,72.6,Pleasant,52.4
28-09-25,15.8,2.4,8.9,13.9,0.1,0.0,0.0,0.0,8.6,3.6,3,False,21,39.5,100.0,100.0,83.68483500827891,0,68.1,Pleasant,False,True,72.3,75.6,100.0,100.0,1.0,87.0,Nice,78.8
29-09-25,11.6,6.5,8.8,9.7,4.4,5.9,5.9,0.0,6.7,3.5,55,False,21,39.0,76.4,100.0,4.004675241706656,0,36.5,Poor,False,False,36.7,58.8,75.0,100.0,1.0,56.8,Average,27.7
30-09-25,11.8,5.9,8.2,8.3,3.4,2.4,2.4,0.0,12.3,8.0,53,False,21,36.0,90.4,95.4,91.9003407495166,0,67.8,Pleasant,False,True,72.5,53.2,90.0,100.0,1.0,76.7,Nice,61.8
01-10-25,11.2,4.6,7.2,9.2,1.8,3.5,3.5,0.0,9.0,5.3,63,False,15,61.0,86.0,100.0,59.023040043902974,0,66.0,Pleasant,False,False,67.9,56.8,75.0,100.0,1.0,67.0,Pleasant,43.3
02-10-25,7.2,2.8,5.0,4.1,-0.5,8.1,8.1,0.0,11.9,8.3,53,False,15,50.0,67.6,96.2,0.0,0,37.8,Poor,False,False,37.3,36.4,55.0,100.0,1.0,41.1,Average,12.0
03-10-25,3.9,1.9,2.8,1.6,-1.4,17.9,15.4,1.75,14.9,7.8,73,False,15,39.0,28.400000000000006,90.2,0.0,-20,26.7,Poor,True,False,26.9,26.4,20.0,100.0,1.0,26.6,Poor,3.2
04-10-25,9.5,2.8,5.8,7.5,-0.5,10.1,10.1,0.0,11.0,5.3,63,False,15,54.0,59.6,98.0,19.92850994028537,0,45.4,Average,True,False,45.6,50.0,40.0,100.0,1.0,46.0,Average,15.2
05-10-25,11.9,4.4,8.0,9.6,2.3,0.0,0.0,0.0,9.6,4.3,3,False,15,65.0,100.0,100.0,61.49750669414844,0,70.5,Pleasant,False,False,72.3,58.4,100.0,100.0,1.0,75.7,Nice,59.6
06-10-25,9.1,6.9,7.7,7.0,4.7,6.1,6.1,0.0,9.5,5.3,61,False,15,63.5,75.6,100.0,0.9277317064224907,0,45.1,Average,False,False,43.9,48.0,55.0,100.0,1.0,45.9,Average,16.0
07-10-25,7.6,6.4,7.0,5.5,4.2,26.0,26.0,0.0,13.7,9.7,63,False,15,60.0,0.0,92.6,0.0,0,31.4,Poor,True,False,30.3,42.0,0.0,100.0,1.0,26.8,Poor,0.0
08-10-25,8.8,7.0,7.8,5.9,4.3,47.3,47.3,0.0,19.0,13.8,63,False,15,64.0,0.0,82.0,0.0,0,32.2,Poor,True,False,30.6,43.6,0.0,100.0,1.0,27.4,Poor,0.0
09-10-25,10.8,7.2,8.7,7.5,4.6,3.0,3.0,0.0,16.9,13.3,53,False,15,68.5,88.0,86.2,0.0,0,47.5,Average,False,False,45.8,50.0,75.0,100.0,1.0,52.5,Average,22.5
10-10-25,13.6,7.6,9.7,10.5,4.7,3.4,3.4,0.0,19.1,13.5,61,False,15,73.5,86.4,81.8,44.54409122629883,0,64.5,Pleasant,False,False,64.7,62.0,75.0,100.0,1.0,66.2,Pleasant,41.3
11-10-25,11.6,6.8,8.8,6.9,3.1,6.3,6.3,0.0,25.0,16.6,61,False,15,69.0,74.8,70.0,84.70417534048224,0,74.1,Pleasant,False,True,76.3,47.6,55.0,100.0,1.0,62.5,Pleasant,34.3
12-10-25,12.5,8.4,9.9,9.1,5.6,3.7,3.7,0.0,17.5,14.2,53,False,15,74.5,85.2,85.0,39.9617334832022,0,63.4,Pleasant,False,False,63.3,56.4,75.0,100.0,1.0,63.1,Pleasant,37.4
13-10-25,12.5,6.9,9.5,9.6,4.9,4.4,4.4,0.0,15.2,8.3,61,False,15,72.5,82.4,89.6,47.32908503063014,0,65.1,Pleasant,False,False,65.6,58.4,75.0,100.0,1.0,65.3,Pleasant,40.5
14-10-25,11.0,6.4,8.5,8.1,4.7,0.3,0.3,0.0,10.1,5.3,51,False,15,67.5,98.8,99.8,48.199331661857705,0,66.7,Pleasant,False,False,67.7,52.4,90.0,100.0,1.0,67.6,Pleasant,45.6
15-10-25,8.1,6.0,7.0,6.3,4.2,3.0,3.0,0.0,4.8,2.2,53,False,15,60.0,88.0,100.0,0.0,0,45.2,Average,False,False,44.2,45.2,75.0,100.0,1.0,50.6,Average,20.3
16-10-25,10.8,3.0,6.2,9.1,0.8,0.0,0.0,0.0,5.9,2.6,2,False,15,56.0,100.0,100.0,89.18478334169284,0,76.6,Nice,False,True,80.3,56.4,100.0,100.0,1.0,80.4,Nice,69.5
17-10-25,13.5,-0.1,5.6,11.2,-2.5,0.0,0.0,0.0,8.5,3.9,3,False,15,53.0,100.0,100.0,92.04397452018243,0,76.4,Nice,False,True,80.4,64.8,100.0,100.0,1.0,84.3,Nice,75.7
18-10-25,11.2,5.2,7.7,9.2,3.2,0.3,0.3,0.0,10.7,4.1,51,False,15,63.5,98.8,98.6,14.30224352494394,0,53.1,Average,False,False,52.6,56.8,90.0,100.0,1.0,62.6,Pleasant,35.8
19-10-25,7.7,2.1,4.8,3.4,-1.2,1.4,1.4,0.0,19.8,12.7,51,False,15,49.0,94.4,80.4,51.45115103482917,0,58.2,Average,False,False,59.9,33.6,90.0,100.0,1.0,60.7,Pleasant,36.7
20-10-25,9.0,-2.1,2.0,6.2,-5.3,0.0,0.0,0.0,5.3,3.4,0,False,15,35.0,100.0,100.0,93.36876851003416,0,69.7,Pleasant,False,True,74.6,44.8,100.0,100.0,1.0,76.6,Nice,64.2
21-10-25,13.7,-2.3,3.5,10.6,-5.4,0.0,0.0,0.0,6.5,3.8,3,False,15,42.5,100.0,100.0,92.19823815295591,0,72.3,Pleasant,False,True,76.8,62.4,100.0,100.0,1.0,83.4,Nice,74.3
22-10-25,14.6,-0.6,5.3,12.5,-3.0,0.0,0.0,0.0,7.7,3.1,3,False,15,51.5,100.0,100.0,94.2701058496172,0,76.6,Nice,False,True,80.7,70.0,100.0,100.0,1.0,86.9,Nice,79.7
23-10-25,18.3,2.6,8.7,17.4,0.6,0.0,0.0,0.0,8.1,3.5,3,False,15,68.5,100.0,100.0,94.72517595201433,0,83.6,Nice,False,True,86.9,89.6,100.0,100.0,1.0,94.8,Excellent,91.7
24-10-25,15.4,6.5,9.3,14.4,3.6,3.7,3.7,0.0,20.4,10.2,63,False,15,71.5,85.2,79.2,12.578740568648028,0,52.1,Average,False,False,50.8,77.6,75.0,100.0,1.0,66.1,Pleasant,38.7
25-10-25,11.9,1.9,6.6,7.6,-1.7,0.0,0.0,0.0,13.5,9.0,1,False,15,58.0,100.0,93.0,95.64232321579247,0,79.1,Nice,False,True,82.9,50.4,100.0,100.0,1.0,79.3,Nice,68.5
26-10-25,16.0,0.2,7.5,13.2,-2.8,0.3,0.3,0.0,11.2,4.8,51,False,15,62.5,98.8,97.6,71.81152494954564,0,72.8,Pleasant,False,True,75.2,72.8,90.0,100.0,1.0,80.5,Nice,65.2
27-10-25,10.7,2.2,7.0,6.7,-0.4,1.2,1.2,0.0,15.1,7.6,51,False,15,60.0,95.2,89.8,49.15233914803124,0,62.7,Pleasant,False,False,63.9,46.8,90.0,100.0,1.0,65.6,Pleasant,43.0
28-10-25,10.6,2.4,6.0,5.5,-0.3,0.3,0.3,0.0,24.2,10.6,51,False,15,55.0,98.8,71.6,90.31839518391304,0,74.2,Pleasant,False,True,77.4,42.0,90.0,100.0,1.0,71.9,Pleasant,55.2
29-10-25,15.4,3.0,7.9,11.6,0.4,0.0,0.0,0.0,12.8,5.2,3,False,15,64.5,100.0,94.4,97.49222905690893,0,82.5,Nice,False,True,86.0,66.4,100.0,100.0,1.0,86.1,Nice,78.8
30-10-25,17.0,0.1,7.7,15.7,-2.5,0.0,0.0,0.0,7.3,3.5,3,False,15,63.5,100.0,100.0,97.95513219589286,0,82.7,Nice,False,True,86.4,82.8,100.0,100.0,1.0,92.7,Excellent,88.9
31-10-25,18.0,5.7,10.5,16.1,3.6,0.0,0.0,0.0,10.8,4.8,3,False,15,77.5,100.0,98.4,98.24177903071214,0,88.3,Nice,False,True,91.3,84.4,100.0,100.0,1.0,93.4,Excellent,89.9
01-11-25,15.3,5.4,8.7,13.9,3.5,0.0,0.0,0.0,4.4,1.9,1,False,8,96.5,100.0,100.0,98.28985835245881,0,96.0,Excellent,False,True,98.1,75.6,100.0,100.0,1.0,89.9,Nice,84.7
02-11-25,19.0,2.1,8.7,18.3,0.1,0.0,0.0,0.0,7.8,3.6,3,False,8,96.5,100.0,100.0,98.27820702188231,0,96.0,Excellent,False,True,98.1,93.2,100.0,100.0,1.0,96.9,Excellent,95.2
03-11-25,17.8,4.9,10.1,16.8,2.7,0.0,0.0,0.0,12.4,4.1,3,False,8,89.5,100.0,95.2,98.2661744348047,0,92.8,Excellent,False,True,95.2,87.2,100.0,100.0,1.0,94.5,Excellent,91.6
04-11-25,10.3,6.8,7.8,8.3,4.5,2.5,2.5,0.0,13.9,10.1,51,False,8,99.0,90.0,92.2,0.0,0,60.5,Pleasant,False,False,57.4,53.2,90.0,100.0,1.0,58.3,Average,28.7
05-11-25,10.3,3.7,7.2,7.5,1.5,1.6,1.6,0.0,8.6,5.0,55,False,8,96.0,93.6,100.0,57.23687670576808,0,80.5,Nice,False,False,80.5,50.0,90.0,100.0,1.0,68.4,Pleasant,47.6
06-11-25,11.1,2.9,6.8,8.2,0.8,0.8,0.8,0.0,12.9,5.9,51,False,8,94.0,96.8,94.2,84.67376162176184,0,89.3,Nice,False,True,90.7,52.8,90.0,100.0,1.0,75.1,Nice,59.0
07-11-25,13.6,3.7,7.8,10.8,1.5,7.1,7.1,0.0,12.8,7.8,63,False,8,99.0,71.6,94.4,63.22540664838166,0,80.0,Nice,False,False,80.1,63.2,55.0,100.0,1.0,64.4,Pleasant,34.8
08-11-25,12.6,6.4,9.4,10.1,4.9,1.8,1.8,0.0,17.8,8.5,55,False,8,93.0,92.8,84.4,0.0,0,57.9,Average,False,False,54.9,60.4,90.0,100.0,1.0,61.2,Pleasant,32.6
09-11-25,14.0,4.9,9.0,12.4,3.1,0.0,0.0,0.0,8.2,4.1,3,False,8,95.0,100.0,100.0,84.84048592269782,0,90.7,Excellent,False,True,92.2,69.6,100.0,100.0,1.0,84.8,Nice,75.7
10-11-25,10.9,4.3,7.7,10.3,2.6,1.3,1.3,0.0,6.5,3.8,51,False,8,98.5,94.8,100.0,5.4482522359879955,0,63.5,Pleasant,False,False,60.9,61.2,90.0,100.0,1.0,62.6,Pleasant,35.0
11-11-25,8.6,5.6,7.5,7.2,3.4,2.5,2.5,0.0,12.4,8.7,53,False,8,97.5,90.0,95.2,8.830207577480758,0,63.2,Pleasant,False,False,60.7,48.8,90.0,100.0,1.0,58.3,Average,29.5
12-11-25,7.7,4.0,5.7,4.4,1.7,0.1,0.1,0.0,12.5,6.7,51,False,8,88.5,99.6,95.0,42.37741118906079,0,72.8,Pleasant,False,False,72.4,37.6,90.0,100.0,1.0,60.5,Pleasant,35.6
13-11-25,8.9,0.1,3.7,6.5,-2.4,0.0,0.0,0.0,4.1,2.1,3,False,8,78.5,100.0,100.0,95.1840539733092,0,87.7,Nice,False,True,90.5,46.0,100.0,100.0,1.0,77.4,Nice,65.7
14-11-25,10.1,0.5,3.8,7.6,-2.5,0.0,0.0,0.0,4.3,1.9,0,False,8,79.0,100.0,100.0,97.74227342327958,0,88.8,Nice,False,True,91.7,50.4,100.0,100.0,1.0,79.7,Nice,69.3
15-11-25,11.0,1.0,4.5,8.2,-1.9,0.0,0.0,0.0,5.1,1.7,3,False,8,82.5,100.0,100.0,94.82303441879245,0,89.2,Nice,False,True,91.8,52.8,100.0,100.0,1.0,80.1,Nice,69.6
16-11-25,10.9,1.7,4.9,8.9,-0.6,0.0,0.0,0.0,3.6,1.2,3,False,8,84.5,100.0,100.0,86.94502747260013,0,87.2,Nice,False,True,89.4,55.6,100.0,100.0,1.0,79.6,Nice,68.1
17-11-25,16.8,0.4,8.2,15.8,-2.0,0.0,0.0,0.0,24.4,7.1,3,False,8,99.0,100.0,71.2,83.40118614805222,0,89.5,Nice,False,True,90.1,83.2,100.0,100.0,1.0,90.0,Excellent,83.3
18-11-25,11.2,3.4,7.2,10.0,1.5,5.8,5.8,0.0,16.7,5.2,55,False,8,96.0,76.8,86.6,31.461525424532326,0,67.9,Pleasant,False,False,66.4,60.0,75.0,100.0,1.0,62.8,Pleasant,36.4
19-11-25,7.3,0.2,3.3,4.1,-2.6,7.3,4.5,1.96,12.0,5.3,75,False,8,76.5,70.8,96.0,78.87833540638015,-20,76.1,Nice,False,True,78.5,36.4,75.0,100.0,1.0,62.8,Pleasant,40.0
20-11-25,13.0,2.9,7.2,11.4,0.6,0.6,0.6,0.0,6.1,2.7,51,False,8,96.0,97.6,100.0,61.54301055839013,0,82.6,Nice,False,False,82.9,65.6,90.0,100.0,1.0,75.5,Nice,57.6
21-11-25,15.8,5.3,9.1,15.0,3.3,0.8,0.8,0.0,6.0,3.9,53,False,8,94.5,96.8,100.0,73.82006483437013,0,86.2,Nice,False,True,87.1,80.0,90.0,100.0,1.0,83.8,Nice,69.8
22-11-25,13.1,7.5,10.0,12.0,6.1,0.0,0.0,0.0,12.1,4.5,3,False,8,90.0,100.0,95.8,89.34541553120191,0,89.9,Nice,False,True,91.8,68.0,100.0,100.0,1.0,85.1,Nice,76.5
23-11-25,9.2,1.3,5.1,7.9,-2.1,5.5,5.5,0.0,12.2,8.3,53,False,8,85.5,78.0,95.6,0.09520544531652338,0,53.6,Average,False,False,51.2,51.6,75.0,100.0,1.0,53.2,Average,23.2
24-11-25,3.5,-3.1,0.6,1.1,-6.0,0.0,0.0,0.0,11.1,4.7,3,False,8,63.0,100.0,97.8,58.59708344094313,0,68.5,Pleasant,False,False,70.3,24.4,100.0,100.0,1.0,61.5,Pleasant,38.1
